,Player_x,Pos_x,Age_x,Tm_x,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Player_year,Year,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,All-Star_caliber
619,Zach LaVine\lavinza01,SG,21,MIN,47,47,1749,9.5,20.6,0.45899999999999996,3.5,9.0,0.387,6.0,11.6,0.515,3.4,4.1,0.836,0.6,4.1,4.6,4.0,1.2,0.3,2.5,3.0,25.8,112.0,115,Zach LaVine\lavinza01/2017,2017,14.6,0.5760000000000001,0.43700000000000006,0.19699999999999998,1.2,9.5,5.3,12.6,1.2,0.5,9.9,21.7,2.6,0.4,3.0,0.08199999999999999,2.2,-2.4,-0.3,0.8,0
620,Jake Layman\laymaja01,SF,22,POR,35,1,249,5.2,17.7,0.292,2.6,10.2,0.255,2.6,7.6,0.342,2.6,3.4,0.765,1.2,3.6,4.8,2.2,1.8,0.6,2.2,4.4,15.6,84.0,113,Jake Layman\laymaja01/2017,2017,4.9,0.40399999999999997,0.573,0.191,2.7,8.0,5.3,6.2,1.8,1.0,10.2,19.0,-0.4,0.1,-0.3,-0.054000000000000006,-4.7,-2.7,-7.4,-0.3,0
621,Alex Len\lenal01,C,23,PHO,77,34,1560,7.1,14.2,0.49700000000000005,0.1,0.4,0.25,7.0,13.8,0.503,4.6,6.4,0.721,4.8,10.9,15.6,1.4,1.2,3.0,3.1,7.4,18.8,108.0,108,Alex Len\lenal01/2017,2017,15.0,0.5529999999999999,0.026000000000000002,0.449,10.6,25.3,17.8,4.2,1.2,5.1,15.5,17.6,1.2,1.7,3.0,0.091,-3.0,1.3,-1.7,0.1,0
622,Kawhi Leonard\leonaka01,SF,25,SAS,74,74,2474,13.1,27.0,0.485,3.0,8.0,0.38,10.1,19.1,0.529,9.7,11.0,0.88,1.6,7.2,8.9,5.4,2.7,1.1,3.2,2.5,38.9,121.0,102,Kawhi Leonard\leonaka01/2017,2017,27.6,0.61,0.295,0.406,3.7,15.7,9.8,18.9,2.7,1.8,9.1,31.1,8.9,4.7,13.6,0.264,6.4,1.5,7.9,6.2,1
623,Meyers Leonard\leoname01,PF,24,POR,74,12,1222,5.9,15.4,0.386,3.0,8.7,0.34700000000000003,2.9,6.7,0.436,1.4,1.6,0.875,1.1,8.5,9.6,2.9,0.5,1.1,1.4,7.0,16.3,105.0,112,Meyers Leonard\leoname01/2017,2017,8.9,0.507,0.563,0.106,2.4,19.1,10.8,8.4,0.5,1.8,8.1,15.5,0.5,0.8,1.4,0.053,-2.1,-1.3,-3.3,-0.4,0
624,Jon Leuer\leuerjo01,PF,27,DET,75,34,1944,8.1,16.8,0.48,1.3,4.3,0.293,6.8,12.4,0.545,2.5,2.9,0.867,2.7,7.8,10.4,2.9,0.8,0.7,1.7,3.8,19.9,113.0,109,Jon Leuer\leuerjo01/2017,2017,14.2,0.551,0.259,0.175,5.5,17.5,11.3,8.6,0.8,1.1,8.7,17.3,2.5,2.0,4.5,0.11199999999999999,-0.4,0.5,0.1,1.0,0
625,Caris LeVert\leverca01,SF,22,BRK,57,26,1237,6.6,14.6,0.45,2.3,7.1,0.321,4.3,7.5,0.5710000000000001,2.6,3.6,0.72,0.9,6.3,7.2,4.2,1.9,0.3,2.3,3.5,17.9,107.0,111,Caris LeVert\leverca01/2017,2017,12.3,0.556,0.484,0.245,2.0,13.9,8.0,13.7,1.9,0.5,12.3,16.6,0.8,1.0,1.8,0.07,-0.7,-0.4,-1.1,0.3,0
626,DeAndre Liggins\liggide01,SG,28,TOT,62,19,777,3.5,9.1,0.387,1.1,3.0,0.37,2.4,6.2,0.396,1.6,2.6,0.625,1.3,5.7,6.9,3.5,3.0,0.9,2.7,5.2,9.8,92.0,107,DeAndre Liggins\liggide01/2017,2017,7.5,0.47600000000000003,0.324,0.282,2.9,12.2,7.7,9.2,3.0,1.5,20.8,11.6,-0.4,0.9,0.5,0.031,-3.9,1.8,-2.1,0.0,0
627,Damian Lillard\lillada01,PG,26,POR,75,75,2694,12.2,27.4,0.444,3.9,10.7,0.37,8.2,16.8,0.49200000000000005,9.0,10.0,0.895,0.8,5.9,6.8,8.1,1.3,0.4,3.6,2.8,37.3,118.0,113,Damian Lillard\lillada01/2017,2017,24.1,0.586,0.389,0.366,1.9,13.3,7.6,28.7,1.3,0.6,10.2,31.5,8.8,1.5,10.4,0.185,6.4,-2.0,4.3,4.3,1
628,Jeremy Lin\linje01,PG,28,BRK,36,33,883,9.4,21.5,0.43799999999999994,3.1,8.4,0.37200000000000005,6.3,13.1,0.48,6.2,7.6,0.816,0.6,6.7,7.2,9.9,2.3,0.8,4.6,4.2,28.1,109.0,109,Jeremy Lin\linje01/2017,2017,19.2,0.5660000000000001,0.39,0.353,1.3,14.7,8.1,35.5,2.3,1.2,15.7,26.6,1.3,0.8,2.1,0.11599999999999999,2.5,-0.4,2.2,0.9,0
629,Shaun Livingston\livinsh01,PG,31,GSW,76,3,1345,6.2,11.3,0.547,0.0,0.1,0.33299999999999996,6.2,11.2,0.55,1.5,2.1,0.7,1.0,4.4,5.4,5.0,1.4,0.7,2.2,4.3,13.9,110.0,108,Shaun Livingston\livinsh01/2017,2017,10.1,0.568,0.009000000000000001,0.19,2.4,9.4,6.2,13.5,1.4,1.2,15.3,13.0,1.1,1.6,2.6,0.09300000000000001,-2.5,0.5,-2.0,0.0,0
630,Shawn Long\longsh01,C,24,PHI,18,0,234,12.7,22.7,0.56,1.5,4.0,0.368,11.2,18.7,0.6,4.0,7.3,0.5429999999999999,8.5,9.2,17.7,2.7,1.9,1.9,2.7,10.2,30.8,118.0,106,Shawn Long\longsh01/2017,2017,24.1,0.595,0.174,0.321,19.3,20.8,20.0,10.7,1.9,3.1,9.5,25.4,0.6,0.3,0.9,0.195,3.4,0.0,3.4,0.3,0
631,Kevon Looney\looneke01,C,20,GSW,53,4,447,6.0,11.5,0.523,0.2,1.0,0.222,5.8,10.5,0.551,2.3,3.7,0.618,4.7,8.6,13.3,3.1,1.6,1.8,1.8,6.9,14.5,118.0,103,Kevon Looney\looneke01/2017,2017,13.6,0.5529999999999999,0.084,0.318,11.5,18.5,15.2,8.5,1.6,3.0,12.2,13.4,0.7,0.8,1.4,0.155,-1.4,1.8,0.4,0.3,0
632,Brook Lopez\lopezbr01,C,28,BRK,75,75,2222,11.8,25.0,0.474,2.9,8.3,0.34600000000000003,9.0,16.7,0.536,6.3,7.8,0.81,2.6,6.0,8.6,3.8,0.8,2.6,3.9,4.1,32.8,108.0,111,Brook Lopez\lopezbr01/2017,2017,20.4,0.578,0.33,0.311,5.8,13.3,9.6,14.8,0.8,4.2,12.1,29.2,3.1,1.8,4.9,0.105,1.9,-0.4,1.5,2.0,0
633,Robin Lopez\lopezro01,C,28,CHI,81,81,2271,8.5,17.2,0.493,0.0,0.0,0.0,8.5,17.1,0.494,1.7,2.3,0.721,5.4,6.1,11.5,1.8,0.4,2.6,2.0,3.3,18.6,108.0,108,Robin Lopez\lopezro01/2017,2017,14.4,0.511,0.003,0.134,11.5,13.2,12.3,5.6,0.4,4.1,10.0,17.5,1.8,2.4,4.3,0.09,-1.9,1.0,-0.9,0.6,0
634,Kevin Love\loveke01,PF,28,CLE,60,60,1885,9.8,23.0,0.42700000000000005,3.8,10.3,0.373,6.0,12.7,0.47100000000000003,6.8,7.8,0.871,3.9,13.7,17.6,3.1,1.4,0.6,3.2,3.3,30.2,114.0,107,Kevin Love\loveke01/2017,2017,21.1,0.573,0.449,0.34,8.9,29.3,19.5,9.8,1.4,0.9,10.9,26.4,4.0,2.4,6.4,0.163,1.7,-0.9,0.8,1.3,0
635,Kyle Lowry\lowryky01,PG,30,TOR,60,60,2244,9.6,20.7,0.46399999999999997,4.4,10.6,0.41200000000000003,5.3,10.2,0.518,6.8,8.2,0.8190000000000001,1.1,5.4,6.5,9.4,2.0,0.4,3.9,3.8,30.4,123.0,109,Kyle Lowry\lowryky01/2017,2017,22.9,0.623,0.51,0.39799999999999996,2.4,12.0,7.2,29.9,2.0,0.7,13.8,24.9,7.8,2.3,10.1,0.21600000000000003,7.1,-0.5,6.6,4.9,1
636,John Lucas III\lucasjo02,PG,34,MIN,5,0,11,4.6,18.4,0.25,0.0,4.6,0.0,4.6,13.8,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,4.6,9.2,0.0,0.0,0.0,9.2,70.0,101,John Lucas III\lucasjo02/2017,2017,9.1,0.25,0.25,0.0,0.0,0.0,0.0,12.5,9.2,0.0,0.0,16.1,0.0,0.0,0.0,-0.033,-6.0,0.5,-5.6,0.0,0
637,Timothe Luwawu-Cabarrot\luwawti01,SF,21,PHI,69,19,1190,5.9,14.8,0.402,2.0,6.6,0.311,3.9,8.2,0.475,4.3,5.0,0.8540000000000001,1.0,5.1,6.1,3.1,1.3,0.4,3.0,6.3,18.2,100.0,111,Timothe Luwawu-Cabarrot\luwawti01/2017,2017,8.5,0.536,0.446,0.341,2.3,11.5,6.9,9.6,1.3,0.7,15.0,17.8,0.0,0.8,0.8,0.034,-2.8,-1.2,-4.0,-0.6,0
638,Trey Lyles\lylestr01,PF,21,UTA,71,4,1158,7.2,19.9,0.36200000000000004,2.9,9.2,0.319,4.3,10.6,0.4,2.6,3.6,0.722,2.2,8.5,10.6,3.1,1.2,0.9,2.9,4.4,19.9,94.0,106,Trey Lyles\lylestr01/2017,2017,9.9,0.46399999999999997,0.465,0.18,4.9,18.1,11.7,9.5,1.2,1.4,11.9,21.7,-0.9,1.6,0.8,0.031,-3.0,-0.1,-3.0,-0.3,0
639,Sheldon Mac\mcclesh01,SG,24,WAS,30,3,287,5.2,12.9,0.4,1.2,5.2,0.233,4.0,7.7,0.511,4.0,4.6,0.852,0.7,5.2,5.8,2.6,1.4,0.3,0.9,2.9,15.5,112.0,112,Sheldon Mac\mcclesh01/2017,2017,10.1,0.518,0.4,0.36,1.6,11.7,6.7,7.0,1.4,0.6,5.4,14.0,0.3,0.2,0.5,0.076,-2.1,-1.4,-3.6,-0.1,0
640,Ian Mahinmi\mahinia01,C,30,WAS,31,0,555,5.8,9.9,0.586,0.0,0.0,0.0,5.8,9.9,0.586,3.8,6.7,0.573,4.2,9.1,13.3,1.7,2.9,2.1,3.0,8.0,15.4,110.0,104,Ian Mahinmi\mahinia01/2017,2017,14.1,0.601,0.0,0.6759999999999999,9.6,20.8,15.2,4.7,2.9,3.6,19.1,14.0,0.5,0.9,1.4,0.12300000000000001,-2.1,2.9,0.8,0.4,0
641,Thon Maker\makerth01,C,19,MIL,57,34,562,7.5,16.4,0.45899999999999996,2.5,6.7,0.37799999999999995,5.0,9.7,0.514,2.9,4.4,0.653,3.6,6.7,10.3,2.1,0.9,2.3,1.5,7.6,20.4,114.0,110,Thon Maker\makerth01/2017,2017,14.0,0.5579999999999999,0.409,0.271,8.4,15.2,11.8,6.2,0.9,4.1,7.7,17.8,0.8,0.5,1.3,0.113,-0.5,-1.0,-1.5,0.1,0
642,Jarell Martin\martija01,PF,22,MEM,42,3,558,5.4,14.1,0.384,0.8,2.3,0.36,4.6,11.7,0.389,3.7,4.7,0.8,3.9,11.2,15.1,0.7,1.6,0.8,2.6,8.5,15.4,96.0,105,Jarell Martin\martija01/2017,2017,8.7,0.47700000000000004,0.166,0.331,8.4,25.3,16.6,2.2,1.6,1.5,13.9,16.4,-0.2,0.8,0.6,0.054000000000000006,-5.8,-0.6,-6.4,-0.6,0
643,Wesley Matthews\matthwe02,SG,30,DAL,73,73,2495,6.9,17.7,0.39299999999999996,3.6,10.0,0.363,3.3,7.7,0.43200000000000005,3.0,3.7,0.816,0.4,5.0,5.4,4.4,1.6,0.3,2.1,3.4,20.6,104.0,110,Wesley Matthews\matthwe02/2017,2017,11.9,0.5329999999999999,0.5660000000000001,0.21100000000000002,0.8,11.8,6.0,13.6,1.6,0.5,9.9,19.4,1.0,2.1,3.1,0.06,0.2,-0.1,0.1,1.3,0
644,Luc Mbah a Moute\mbahalu01,SF,30,LAC,80,76,1787,5.3,10.6,0.505,1.2,3.1,0.391,4.1,7.5,0.552,1.6,2.4,0.6779999999999999,1.2,3.5,4.8,1.1,2.3,1.0,1.3,3.4,13.5,111.0,109,Luc Mbah a Moute\mbahalu01/2017,2017,10.2,0.581,0.29100000000000004,0.23,2.8,7.7,5.3,3.1,2.3,1.6,10.0,11.6,1.3,1.8,3.1,0.084,-0.8,1.6,0.7,1.2,0
645,James Michael McAdoo\mcadoja01,PF,24,GSW,52,2,457,6.5,12.3,0.53,0.2,0.8,0.25,6.3,11.5,0.55,2.2,4.4,0.5,3.6,6.0,9.6,1.9,1.9,3.1,2.0,4.9,15.5,108.0,103,James Michael McAdoo\mcadoja01/2017,2017,13.1,0.5429999999999999,0.068,0.359,8.7,12.9,10.9,5.2,1.9,5.0,12.3,14.6,0.3,0.8,1.1,0.11699999999999999,-2.8,2.4,-0.4,0.2,0
646,Patrick McCaw\mccawpa01,SG,21,GSW,71,20,1074,4.7,11.0,0.433,1.8,5.5,0.33299999999999996,2.9,5.5,0.5329999999999999,1.3,1.7,0.784,0.9,3.5,4.5,3.4,1.4,0.7,1.6,2.8,12.6,107.0,108,Patrick McCaw\mccawpa01/2017,2017,8.6,0.54,0.502,0.151,2.3,7.6,5.1,9.0,1.4,1.1,12.1,11.9,0.5,1.2,1.7,0.077,-1.6,-0.2,-1.8,0.1,0
647,CJ McCollum\mccolcj01,SG,25,POR,80,80,2796,12.3,25.6,0.48,3.3,7.8,0.42100000000000004,9.0,17.8,0.506,4.8,5.2,0.912,1.1,4.1,5.1,5.1,1.3,0.7,3.1,3.6,32.6,114.0,113,CJ McCollum\mccolcj01/2017,2017,19.9,0.585,0.305,0.204,2.4,9.1,5.7,18.0,1.3,1.2,9.9,27.5,6.2,1.4,7.6,0.131,3.2,-2.3,1.0,2.1,1
648,T.J. McConnell\mccontj01,PG,24,PHI,81,51,2133,5.4,11.7,0.461,0.3,1.3,0.2,5.1,10.4,0.49200000000000005,1.7,2.1,0.8109999999999999,0.9,4.8,5.7,12.2,3.1,0.2,3.6,3.2,12.7,107.0,108,T.J. McConnell\mccontj01/2017,2017,13.7,0.504,0.107,0.17600000000000002,2.0,11.0,6.5,37.5,3.1,0.4,22.4,14.4,1.4,2.4,3.8,0.084,-2.0,0.1,-1.9,0.0,0
649,Chris McCullough\mcculch01,PF,21,TOT,16,0,80,9.5,19.0,0.5,0.6,4.2,0.14300000000000002,8.9,14.9,0.6,1.8,3.0,0.6,5.4,5.9,11.3,1.2,1.2,1.2,1.8,4.2,21.4,107.0,112,Chris McCullough\mcculch01/2017,2017,15.2,0.526,0.21899999999999997,0.156,12.1,13.3,12.7,4.4,1.2,1.9,8.1,19.9,0.1,0.1,0.1,0.07200000000000001,-1.9,-2.6,-4.6,-0.1,0
650,K.J. McDaniels\mcdankj01,SF,23,TOT,49,0,505,7.3,15.9,0.456,1.9,6.2,0.303,5.4,9.7,0.5529999999999999,3.0,3.6,0.8420000000000001,1.4,6.3,7.7,1.2,1.8,1.7,2.7,4.6,19.4,100.0,109,K.J. McDaniels\mcdankj01/2017,2017,11.5,0.555,0.391,0.225,3.2,14.1,8.7,4.0,1.8,2.8,13.5,18.1,0.0,0.5,0.5,0.051,-3.5,-0.6,-4.1,-0.3,0
651,Doug McDermott\mcderdo01,SF,25,TOT,66,5,1508,7.4,16.5,0.447,2.6,6.9,0.37,4.8,9.6,0.502,2.4,2.8,0.845,0.7,5.3,5.9,1.9,0.4,0.2,1.3,2.6,19.6,112.0,112,Doug McDermott\mcderdo01/2017,2017,10.7,0.5539999999999999,0.419,0.16899999999999998,1.4,11.5,6.4,5.9,0.4,0.3,6.6,16.4,1.6,1.0,2.6,0.083,-1.2,-2.3,-3.5,-0.6,0
652,JaVale McGee\mcgeeja01,C,29,GSW,77,10,739,13.5,20.8,0.652,0.0,0.2,0.0,13.5,20.6,0.6579999999999999,3.6,7.2,0.505,6.5,9.4,15.9,1.1,1.2,4.4,2.6,7.1,30.7,120.0,101,JaVale McGee\mcgeeja01/2017,2017,25.2,0.642,0.009000000000000001,0.348,15.9,20.1,18.1,3.8,1.2,7.1,9.8,23.8,2.0,1.5,3.5,0.225,0.2,0.5,0.8,0.5,0
653,Rodney McGruder\mcgruro01,SG,25,MIA,78,65,1966,4.9,11.8,0.413,1.9,5.6,0.332,3.0,6.2,0.488,1.1,1.8,0.62,2.4,4.2,6.6,3.2,1.2,0.5,1.4,3.6,12.7,108.0,110,Rodney McGruder\mcgruro01/2017,2017,9.1,0.506,0.478,0.154,5.2,9.2,7.2,8.8,1.2,0.7,10.2,12.3,1.2,1.7,2.9,0.07200000000000001,-0.8,0.5,-0.4,0.8,0
654,Ben McLemore\mclembe01,SG,23,SAC,61,26,1176,7.7,18.0,0.43,2.8,7.3,0.382,4.9,10.7,0.462,3.0,4.0,0.753,0.8,4.7,5.6,2.2,1.2,0.3,2.7,4.6,21.3,99.0,114,Ben McLemore\mclembe01/2017,2017,9.8,0.5379999999999999,0.406,0.222,1.9,10.7,6.3,6.9,1.2,0.5,11.9,20.1,-0.1,0.5,0.4,0.015,-2.2,-2.7,-4.9,-0.9,0
655,Josh McRoberts\mcrobjo01,PF,29,MIA,22,14,381,5.8,15.6,0.373,1.7,4.1,0.419,4.1,11.5,0.35600000000000004,0.8,1.2,0.667,3.0,6.7,9.8,6.6,1.3,0.5,3.0,4.1,14.2,97.0,108,Josh McRoberts\mcrobjo01/2017,2017,9.8,0.439,0.263,0.076,6.6,15.0,10.7,18.9,1.3,0.8,15.9,16.9,-0.1,0.4,0.3,0.036000000000000004,-2.9,0.6,-2.4,0.0,0
656,Jodie Meeks\meeksjo01,SG,29,ORL,36,10,738,6.9,17.2,0.402,3.8,9.2,0.409,3.2,8.0,0.395,4.4,5.0,0.878,0.3,4.8,5.2,3.0,2.3,0.3,2.4,2.8,22.0,107.0,111,Jodie Meeks\meeksjo01/2017,2017,13.1,0.5670000000000001,0.535,0.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,0.5,0.6,1.1,0.073,-0.4,-1.4,-1.8,0.0,0
657,Salah Mejri\mejrisa01,C,30,DAL,73,11,905,5.1,7.9,0.642,0.1,0.2,0.33299999999999996,5.0,7.7,0.649,2.1,3.5,0.59,5.6,12.1,17.7,0.8,1.8,3.5,2.3,8.7,12.2,121.0,102,Salah Mejri\mejrisa01/2017,2017,14.8,0.65,0.022000000000000002,0.445,11.9,28.4,19.8,2.4,1.8,6.1,19.6,10.6,1.3,1.7,3.0,0.159,-3.6,3.8,0.2,0.5,0
658,Jordan Mickey\mickejo01,PF,22,BOS,25,1,141,5.3,12.0,0.441,0.0,0.4,0.0,5.3,11.6,0.455,2.8,4.9,0.5710000000000001,4.6,7.4,12.0,2.5,1.1,2.1,3.2,4.2,13.4,96.0,108,Jordan Mickey\mickejo01/2017,2017,9.8,0.473,0.028999999999999998,0.41200000000000003,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,-0.1,0.2,0.1,0.036000000000000004,-5.7,0.9,-4.9,-0.1,0
659,Khris Middleton\middlkh01,SF,25,MIL,29,23,889,8.6,19.0,0.45,2.6,5.9,0.433,6.0,13.1,0.45899999999999996,4.6,5.3,0.88,0.6,6.4,7.0,5.7,2.3,0.4,3.7,4.5,24.3,106.0,109,Khris Middleton\middlkh01/2017,2017,15.0,0.57,0.312,0.276,1.5,14.5,8.1,17.5,2.3,0.7,14.8,22.5,0.7,0.9,1.6,0.085,0.0,-0.6,-0.5,0.3,0
660,C.J. Miles\milescj01,SF,29,IND,76,29,1776,7.9,18.2,0.434,4.8,11.5,0.413,3.2,6.7,0.47100000000000003,2.4,2.6,0.903,0.8,5.6,6.5,1.4,1.3,0.7,1.1,4.3,23.0,115.0,111,C.J. Miles\milescj01/2017,2017,13.8,0.5920000000000001,0.632,0.14400000000000002,1.9,12.4,7.2,4.1,1.3,1.2,5.5,18.4,2.7,1.4,4.0,0.109,1.6,-2.1,-0.5,0.7,0
661,Mike Miller\millemi01,SF,36,DEN,20,0,151,2.9,7.4,0.391,2.6,6.5,0.4,0.3,1.0,0.33299999999999996,0.6,0.6,1.0,0.6,11.6,12.3,7.1,0.6,0.0,4.2,2.9,9.1,98.0,113,Mike Miller\millemi01/2017,2017,7.6,0.586,0.87,0.087,1.5,26.1,13.9,18.3,0.6,0.0,35.2,10.4,0.0,0.1,0.1,0.018000000000000002,-3.2,-0.8,-4.1,-0.1,0
662,Patty Mills\millspa02,PG,28,SAS,80,8,1754,7.9,18.0,0.44,4.3,10.3,0.414,3.7,7.7,0.474,1.9,2.3,0.825,0.7,3.4,4.1,8.1,1.9,0.1,2.9,3.2,22.1,114.0,107,Patty Mills\millspa02/2017,2017,15.2,0.578,0.5720000000000001,0.129,1.6,7.4,4.6,24.3,1.9,0.1,13.3,19.5,2.9,2.2,5.1,0.139,2.5,-1.2,1.3,1.5,0
663,Elijah Millsap\millsel01,SG,29,PHO,2,0,23,2.1,14.6,0.14300000000000002,0.0,4.2,0.0,2.1,10.4,0.2,2.1,4.2,0.5,6.2,6.2,12.5,2.1,0.0,0.0,4.2,4.2,6.2,57.0,117,Elijah Millsap\millsel01/2017,2017,-3.4,0.19,0.28600000000000003,0.28600000000000003,13.8,14.6,14.2,5.6,0.0,0.0,20.2,18.0,-0.1,0.0,-0.1,-0.233,-10.0,-3.3,-13.2,-0.1,0
664,Paul Millsap\millspa01,PF,31,ATL,69,67,2343,9.0,20.4,0.442,1.6,5.1,0.311,7.5,15.4,0.486,6.5,8.5,0.768,2.3,8.9,11.2,5.3,1.9,1.3,3.3,3.9,26.2,108.0,104,Paul Millsap\millspa01/2017,2017,17.8,0.542,0.248,0.41700000000000004,5.3,19.5,12.5,17.9,1.9,2.3,12.1,24.4,2.6,3.8,6.4,0.132,0.5,2.1,2.7,2.7,0
665,E'Twaun Moore\mooreet01,SG,27,NOP,73,22,1820,7.6,16.7,0.457,2.1,5.6,0.37,5.5,11.1,0.501,1.5,2.0,0.77,0.9,3.2,4.1,4.4,1.3,0.9,1.7,3.5,18.8,107.0,111,E'Twaun Moore\mooreet01/2017,2017,12.1,0.537,0.336,0.12,1.9,6.9,4.4,13.8,1.3,1.4,8.7,17.4,1.2,1.5,2.7,0.07,-0.9,-0.5,-1.3,0.3,0
666,Marcus Morris\morrima03,SF,27,DET,79,79,2565,8.3,19.8,0.418,2.3,7.0,0.331,6.0,12.8,0.466,2.9,3.6,0.784,1.5,5.7,7.2,3.2,1.0,0.5,1.7,3.3,21.8,105.0,109,Marcus Morris\morrima03/2017,2017,12.4,0.508,0.355,0.184,3.2,12.8,7.8,9.4,1.0,0.8,7.4,20.3,1.4,2.4,3.9,0.07200000000000001,-0.3,-0.2,-0.5,1.0,0
667,Anthony Morrow\morroan01,SG,31,TOT,49,7,714,6.8,17.4,0.389,2.8,9.2,0.308,3.9,8.2,0.479,2.3,2.6,0.919,0.8,1.3,2.1,1.7,1.7,0.1,0.4,3.0,18.7,112.0,112,Anthony Morrow\morroan01/2017,2017,10.1,0.505,0.528,0.147,1.9,2.9,2.4,5.2,1.7,0.2,2.2,16.4,0.7,0.5,1.2,0.083,-1.2,-3.1,-4.3,-0.4,0
668,Donatas Motiejunas\motiedo01,PF,26,NOP,34,0,479,5.8,14.1,0.413,1.1,4.8,0.23399999999999999,4.7,9.3,0.505,2.6,5.0,0.51,2.7,7.7,10.3,3.3,1.8,1.1,3.2,5.6,15.3,91.0,106,Donatas Motiejunas\motiedo01/2017,2017,9.1,0.47,0.341,0.355,5.7,16.6,11.1,9.7,1.8,1.9,16.3,17.6,-0.5,0.6,0.2,0.016,-4.2,1.1,-3.1,-0.1,0
669,Timofey Mozgov\mozgoti01,C,30,LAL,54,52,1104,7.5,14.5,0.515,0.0,0.0,0.0,7.5,14.4,0.517,2.8,3.4,0.8079999999999999,4.6,7.1,11.7,1.9,0.7,1.4,3.2,5.9,17.7,106.0,114,Timofey Mozgov\mozgoti01/2017,2017,12.3,0.5529999999999999,0.003,0.23800000000000002,9.9,16.4,13.1,5.9,0.7,2.3,16.6,16.8,0.7,0.4,1.1,0.048,-2.8,-0.8,-3.6,-0.4,0
670,Dejounte Murray\murrade01,PG,20,SAS,38,8,322,7.9,18.4,0.431,1.4,3.6,0.391,6.5,14.7,0.441,3.3,4.7,0.7,0.9,5.7,6.6,7.6,1.3,0.9,6.0,4.6,20.6,91.0,106,Dejounte Murray\murrade01/2017,2017,9.6,0.503,0.198,0.259,2.2,12.4,7.4,22.6,1.3,1.5,22.7,23.5,-0.4,0.5,0.0,0.004,-4.6,-0.2,-4.8,-0.2,0
671,Jamal Murray\murraja01,SG,19,DEN,82,10,1764,8.2,20.2,0.40399999999999997,3.2,9.5,0.33399999999999996,5.0,10.7,0.466,2.9,3.3,0.883,1.1,4.8,5.9,4.7,1.4,0.7,3.1,3.4,22.5,103.0,114,Jamal Murray\murraja01/2017,2017,11.9,0.518,0.47100000000000003,0.16399999999999998,2.6,10.7,6.7,14.0,1.4,1.1,12.6,21.6,0.6,0.7,1.3,0.037000000000000005,-0.5,-2.1,-2.6,-0.3,0
672,Mike Muscala\muscami01,C,25,ATL,70,3,1237,6.8,13.4,0.504,1.8,4.4,0.418,4.9,9.0,0.546,2.0,2.6,0.7659999999999999,3.0,6.5,9.6,3.8,1.2,1.6,2.2,3.9,17.3,116.0,107,Mike Muscala\muscami01/2017,2017,14.4,0.596,0.326,0.19,6.9,14.4,10.7,11.9,1.2,2.8,13.1,14.8,1.8,1.6,3.4,0.132,-0.4,1.5,1.1,1.0,0
673,Shabazz Napier\napiesh01,PG,25,POR,53,2,512,7.1,17.7,0.39899999999999997,3.3,8.9,0.37,3.8,8.8,0.429,3.7,4.8,0.7759999999999999,0.8,5.1,5.9,6.5,3.1,0.2,4.0,3.7,21.1,102.0,109,Shabazz Napier\napiesh01/2017,2017,13.6,0.5329999999999999,0.503,0.268,1.7,11.5,6.6,19.5,3.1,0.3,16.7,21.2,0.1,0.5,0.6,0.06,-0.9,-1.3,-2.2,0.0,0
674,Maurice Ndour\ndourma01,PF,24,NYK,32,4,331,5.9,13.0,0.45299999999999996,0.2,1.1,0.14300000000000002,5.7,11.9,0.48100000000000004,2.9,3.9,0.731,3.3,6.3,9.7,1.2,2.3,1.2,1.8,4.5,14.8,104.0,110,Maurice Ndour\ndourma01/2017,2017,11.3,0.503,0.081,0.302,7.1,13.7,10.4,3.5,2.3,2.0,11.0,14.3,0.1,0.3,0.4,0.059000000000000004,-3.5,-0.3,-3.8,-0.1,0
675,Gary Neal\nealga01,SG,32,ATL,2,0,18,0.0,19.2,0.0,0.0,5.5,0.0,0.0,13.7,0.0,11.0,11.0,1.0,0.0,2.7,2.7,2.7,0.0,0.0,0.0,2.7,11.0,61.0,114,Gary Neal\nealga01/2017,2017,-4.3,0.228,0.28600000000000003,0.5710000000000001,0.0,6.0,3.1,7.1,0.0,0.0,0.0,21.2,-0.1,0.0,-0.1,-0.18899999999999997,-11.8,-4.9,-16.6,-0.1,0
676,Raul Neto\netora01,PG,24,UTA,40,0,346,6.2,13.8,0.451,1.5,4.7,0.32299999999999995,4.7,9.1,0.517,1.2,1.4,0.889,0.6,3.9,4.5,5.2,3.2,0.8,2.3,7.3,15.2,105.0,104,Raul Neto\netora01/2017,2017,10.7,0.527,0.341,0.099,1.4,8.4,5.0,15.1,3.2,1.2,13.6,14.8,0.2,0.6,0.7,0.1,-1.7,1.4,-0.3,0.1,0
